EXP_NAME,EXPERIMENTER,MODEL_FAMILY,SEED,N_FOLDS,FEATURE_MODE,SCALER_TYPE,USE_PCA,PCA_N_COMPONENTS,IMBALANCE_MODE,train_size,cv_f1_macro_mean,cv_f1_macro_std,public_lb_f1_macro,private_lb_f1_macro,train_time_sec,submission_file,notes,C,class_weight,dual,fit_intercept,intercept_scaling,loss,max_iter,multi_class,penalty,random_state,tol,verbose
3364A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5950109119064176,0.015128779794331401,,,0.1605687141418457,,,100.0,balanced,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.001,1
3365A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.582978544389181,0.0189567369463286,,,1.4403653144836426,,,100.0,balanced,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
3366A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5950109119064176,0.015128779794331401,,,0.14213085174560547,,,100.0,balanced,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
3367A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5992569475561282,0.017727303930532786,,,1.5780246257781982,,,100.0,balanced,True,True,1.0,hinge,1000,ovr,l2,42,0.0001,1
3368A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5950109119064176,0.015128779794331401,,,0.18396592140197754,,,100.0,balanced,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.0001,1
3369A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.606418672095013,0.03305747543803764,,,6.237237930297852,,,100.0,balanced,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
3370A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5950109119064176,0.015128779794331401,,,0.13407158851623535,,,100.0,balanced,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
3371A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5950931298506665,0.0013507291506019556,,,6.12462043762207,,,100.0,balanced,True,True,1.0,hinge,5000,ovr,l2,42,0.0001,1
3372A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5950109119064176,0.015128779794331401,,,0.169844388961792,,,100.0,balanced,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.0001,1
3373A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6088507171924612,0.024765067318630214,,,12.136375665664673,,,100.0,balanced,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
3374A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5950109119064176,0.015128779794331401,,,0.11877775192260742,,,100.0,balanced,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
3375A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.626946556745468,0.010973237231472498,,,10.805546998977661,submissions\SVM_Zuha\svm_3375A.csv,,100.0,balanced,True,True,1.0,hinge,10000,ovr,l2,42,0.0001,1
3376A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5950109119064176,0.015128779794331401,,,0.18370985984802246,,,100.0,balanced,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.0001,1
3377A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5929111551539747,0.013573006017137484,,,50.61065649986267,,,100.0,balanced,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
3378A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5950109119064176,0.015128779794331401,,,0.12263154983520508,,,100.0,balanced,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
3379A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5390387473407606,0.007750889276158189,,,25.94153928756714,,,100.0,balanced,True,True,1.0,hinge,50000,ovr,l2,42,0.0001,1
3380A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5950109119064176,0.015128779794331401,,,0.19029903411865234,,,100.0,balanced,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.0001,1
3381A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.582978544389181,0.0189567369463286,,,1.6748099327087402,,,100.0,balanced,True,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
3382A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5950109119064176,0.015128779794331401,,,0.1516590118408203,,,100.0,balanced,False,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
3383A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5992569475561282,0.017727303930532786,,,1.7974512577056885,,,100.0,balanced,True,True,1.0,hinge,1000,ovr,l2,42,1e-05,1
3384A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5950109119064176,0.015128779794331401,,,0.21311664581298828,,,100.0,balanced,False,True,1.0,squared_hinge,1000,ovr,l1,42,1e-05,1
3385A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.606418672095013,0.03305747543803764,,,6.362744569778442,,,100.0,balanced,True,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
3386A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5950109119064176,0.015128779794331401,,,0.13535690307617188,,,100.0,balanced,False,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
3387A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5950931298506665,0.0013507291506019556,,,6.236520290374756,,,100.0,balanced,True,True,1.0,hinge,5000,ovr,l2,42,1e-05,1
3388A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5950109119064176,0.015128779794331401,,,0.20656442642211914,,,100.0,balanced,False,True,1.0,squared_hinge,5000,ovr,l1,42,1e-05,1
3389A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.6088507171924612,0.024765067318630214,,,11.676902532577515,,,100.0,balanced,True,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
3390A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5950109119064176,0.015128779794331401,,,0.13596487045288086,,,100.0,balanced,False,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
3391A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.626946556745468,0.010973237231472498,,,10.687538385391235,submissions\SVM_Zuha\svm_3391A.csv,,100.0,balanced,True,True,1.0,hinge,10000,ovr,l2,42,1e-05,1
3392A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5950109119064176,0.015128779794331401,,,0.18713092803955078,,,100.0,balanced,False,True,1.0,squared_hinge,10000,ovr,l1,42,1e-05,1
3393A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5929111551539747,0.013573006017137484,,,6485.254785060883,,,100.0,balanced,True,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
3394A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5950109119064176,0.015128779794331401,,,0.060887813568115234,,,100.0,balanced,False,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
3395A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5390387473407606,0.007750889276158189,,,8.997295379638672,,,100.0,balanced,True,True,1.0,hinge,50000,ovr,l2,42,1e-05,1
3396A,Zuha,svm,42,3,img+text,standard,True,128,balanced,1530,0.5950109119064176,0.015128779794331401,,,0.07749724388122559,,,100.0,balanced,False,True,1.0,squared_hinge,50000,ovr,l1,42,1e-05,1
3397A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.03245854377746582,,,0.01,,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
3398A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.026637554168701172,,,0.01,,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
3399A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.07949113845825195,,,0.01,,True,True,1.0,hinge,1000,ovr,l2,42,0.001,1
3400A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.03355264663696289,,,0.01,,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.001,1
3401A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.034189701080322266,,,0.01,,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
3402A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.02984333038330078,,,0.01,,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
3403A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.07957839965820312,,,0.01,,True,True,1.0,hinge,5000,ovr,l2,42,0.001,1
3404A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.025779008865356445,,,0.01,,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.001,1
3405A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.039911746978759766,,,0.01,,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
3406A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.03096318244934082,,,0.01,,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
3407A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.09343957901000977,,,0.01,,True,True,1.0,hinge,10000,ovr,l2,42,0.001,1
3408A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.027355194091796875,,,0.01,,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.001,1
3409A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.03573298454284668,,,0.01,,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
3410A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.028034448623657227,,,0.01,,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
3411A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.08273768424987793,,,0.01,,True,True,1.0,hinge,50000,ovr,l2,42,0.001,1
3412A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.0281982421875,,,0.01,,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.001,1
3413A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.037329673767089844,,,0.01,,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
3414A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.0325319766998291,,,0.01,,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.0001,1
3415A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.10275721549987793,,,0.01,,True,True,1.0,hinge,1000,ovr,l2,42,0.0001,1
3416A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.029454708099365234,,,0.01,,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.0001,1
3417A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.04240751266479492,,,0.01,,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
3418A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.036223649978637695,,,0.01,,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.0001,1
3419A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.19547295570373535,,,0.01,,True,True,1.0,hinge,5000,ovr,l2,42,0.0001,1
3420A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.032114505767822266,,,0.01,,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.0001,1
3421A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.04079794883728027,,,0.01,,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
3422A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.036307573318481445,,,0.01,,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.0001,1
3423A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.19806671142578125,,,0.01,,True,True,1.0,hinge,10000,ovr,l2,42,0.0001,1
3424A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.02723097801208496,,,0.01,,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.0001,1
3425A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.040099143981933594,,,0.01,,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
3426A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.029895544052124023,,,0.01,,False,True,1.0,squared_hinge,50000,ovr,l2,42,0.0001,1
3427A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.204514741897583,,,0.01,,True,True,1.0,hinge,50000,ovr,l2,42,0.0001,1
3428A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.023802995681762695,,,0.01,,False,True,1.0,squared_hinge,50000,ovr,l1,42,0.0001,1
3429A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.03765058517456055,,,0.01,,True,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
3430A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.032277822494506836,,,0.01,,False,True,1.0,squared_hinge,1000,ovr,l2,42,1e-05,1
3431A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.11118602752685547,,,0.01,,True,True,1.0,hinge,1000,ovr,l2,42,1e-05,1
3432A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.0335543155670166,,,0.01,,False,True,1.0,squared_hinge,1000,ovr,l1,42,1e-05,1
3433A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.04513692855834961,,,0.01,,True,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
3434A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.026829004287719727,,,0.01,,False,True,1.0,squared_hinge,5000,ovr,l2,42,1e-05,1
3435A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.3100459575653076,,,0.01,,True,True,1.0,hinge,5000,ovr,l2,42,1e-05,1
3436A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.031180858612060547,,,0.01,,False,True,1.0,squared_hinge,5000,ovr,l1,42,1e-05,1
3437A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.045084238052368164,,,0.01,,True,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
3438A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.030158281326293945,,,0.01,,False,True,1.0,squared_hinge,10000,ovr,l2,42,1e-05,1
3439A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.5003390312194824,,,0.01,,True,True,1.0,hinge,10000,ovr,l2,42,1e-05,1
3440A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.0189206600189209,,,0.01,,False,True,1.0,squared_hinge,10000,ovr,l1,42,1e-05,1
3441A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.030402421951293945,,,0.01,,True,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
3442A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.6000131012272186,0.026209437944205244,,,0.03771328926086426,,,0.01,,False,True,1.0,squared_hinge,50000,ovr,l2,42,1e-05,1
3443A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.4414849281311035,,,0.01,,True,True,1.0,hinge,50000,ovr,l2,42,1e-05,1
3444A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.46428571428571425,5.551115123125783e-17,,,0.021238327026367188,,,0.01,,False,True,1.0,squared_hinge,50000,ovr,l1,42,1e-05,1
3445A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5994399388534647,0.02482518929402837,,,0.0903174877166748,,,0.1,,True,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
3446A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5994399388534647,0.02482518929402837,,,0.03159523010253906,,,0.1,,False,True,1.0,squared_hinge,1000,ovr,l2,42,0.001,1
3447A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5909711182872558,0.041098240810485014,,,0.10909199714660645,,,0.1,,True,True,1.0,hinge,1000,ovr,l2,42,0.001,1
3448A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5951789062945531,0.05229403230307883,,,0.0319061279296875,,,0.1,,False,True,1.0,squared_hinge,1000,ovr,l1,42,0.001,1
3449A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5994399388534647,0.02482518929402837,,,0.11084985733032227,,,0.1,,True,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
3450A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5994399388534647,0.02482518929402837,,,0.026886940002441406,,,0.1,,False,True,1.0,squared_hinge,5000,ovr,l2,42,0.001,1
3451A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5887903035222801,0.03951593277377266,,,0.17903375625610352,,,0.1,,True,True,1.0,hinge,5000,ovr,l2,42,0.001,1
3452A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5951789062945531,0.05229403230307883,,,0.04002118110656738,,,0.1,,False,True,1.0,squared_hinge,5000,ovr,l1,42,0.001,1
3453A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5994399388534647,0.02482518929402837,,,0.09595251083374023,,,0.1,,True,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
3454A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5994399388534647,0.02482518929402837,,,0.02689385414123535,,,0.1,,False,True,1.0,squared_hinge,10000,ovr,l2,42,0.001,1
3455A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5887903035222801,0.03951593277377266,,,0.18460726737976074,,,0.1,,True,True,1.0,hinge,10000,ovr,l2,42,0.001,1
3456A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5951789062945531,0.05229403230307883,,,0.0405275821685791,,,0.1,,False,True,1.0,squared_hinge,10000,ovr,l1,42,0.001,1
3457A,Zuha,svm,42,3,img+text,standard,True,128,none,1530,0.5994399388534647,0.02482518929402837,,,0.07130265235900879,,,0.1,,True,True,1.0,squared_hinge,50000,ovr,l2,42,0.001,1
